ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nba.p.10291,Dalton,Knecht,SF,LAL,MEM,LAL@MEM,8:00PM EST,13,10.6," "," "
nba.p.10334,Armel,Traore,SF,LAL,MEM,LAL@MEM,8:00PM EST,10,0.0," "," "
nba.p.10339,Bronny,James,PG,LAL,MEM,LAL@MEM,8:00PM EST,10,3.1," "," "
nba.p.10361,Quincy,Olivari,PG,LAL,MEM,LAL@MEM,8:00PM EST,10,0.0," "," "
nba.p.5317,Marcus,Smart,SG,MEM,LAL,LAL@MEM,8:00PM EST,24,16.4,INJ," "
nba.p.5825,Luke,Kennard,SG,MEM,LAL,LAL@MEM,8:00PM EST,17,20.0,INJ," "
nba.p.6015,Jaren,Jackson Jr.,PF,MEM,LAL,LAL@MEM,8:00PM EST,37,32.9," "," "
nba.p.6164,Ja,Morant,PG,MEM,LAL,LAL@MEM,8:00PM EST,43,39.5," "," "
nba.p.6209,Brandon,Clarke,C,MEM,LAL,LAL@MEM,8:00PM EST,19,11.9," "," "
nba.p.6255,John,Konchar,SF,MEM,LAL,LAL@MEM,8:00PM EST,14,15.4,INJ," "
nba.p.6422,Desmond,Bane,SF,MEM,LAL,LAL@MEM,8:00PM EST,38,32.5,INJ," "
nba.p.6572,Santi,Aldama,PF,MEM,LAL,LAL@MEM,8:00PM EST,23,28.8," "," "
nba.p.6617,Jay,Huff,C,MEM,LAL,LAL@MEM,8:00PM EST,11,18.1," "," "
nba.p.6709,Jake,LaRavia,PF,MEM,LAL,LAL@MEM,8:00PM EST,16,20.7," "," "
nba.p.6737,Vince,Williams Jr.,SF,MEM,LAL,LAL@MEM,8:00PM EST,23,24.7,INJ," "
nba.p.6757,Scotty,Pippen Jr.,PG,MEM,LAL,LAL@MEM,8:00PM EST,21,27.5," "," "
nba.p.10070,GG,Jackson II,PF,MEM,LAL,LAL@MEM,8:00PM EST,26,23.1,INJ," "
nba.p.10287,Zach,Edey,C,MEM,LAL,LAL@MEM,8:00PM EST,22,22.8," "," "
nba.p.10327,Cam,Spencer,SG,MEM,LAL,LAL@MEM,8:00PM EST,10,0.0,INJ," "
nba.p.10340,Jaylen,Wells,SF,MEM,LAL,LAL@MEM,8:00PM EST,12,17.6," "," "
nba.p.10415,Yuki,Kawamura,PG,MEM,LAL,LAL@MEM,8:00PM EST,10,0.1," "," "
nba.p.10147,Colin,Castleton,C,MEM,LAL,LAL@MEM,8:00PM EST,10,1.5," "," "
nba.p.3930,Chris,Paul,PG,SA,HOU,SA@HOU,8:00PM EST,22,31.9," "," "
nba.p.5013,Harrison,Barnes,SF,SA,HOU,SA@HOU,8:00PM EST,15,18.7," "," "
nba.p.5823,Zach,Collins,C,SA,HOU,SA@HOU,8:00PM EST,19,14.2," "," "
nba.p.6217,Keldon,Johnson,SF,SA,HOU,SA@HOU,8:00PM EST,27,22.0," "," "
nba.p.6403,Devin,Vassell,SG,SA,HOU,SA@HOU,8:00PM EST,30,32.8,INJ," "
nba.p.6433,Tre,Jones,PG,SA,HOU,SA@HOU,8:00PM EST,20,11.7,INJ," "
nba.p.6595,Charles,Bassey,C,SA,HOU,SA@HOU,8:00PM EST,10,2.9," "," "
nba.p.6596,Sandro,Mamukelashvili,C,SA,HOU,SA@HOU,8:00PM EST,12,6.3," "," "
nba.p.6624,David,Duke Jr.,SF,SA,HOU,SA@HOU,8:00PM EST,10,12.1," "," "
nba.p.6699,Jeremy,Sochan,PF,SA,HOU,SA@HOU,8:00PM EST,23,31.2,INJ," "
nba.p.6710,Malaki,Branham,SG,SA,HOU,SA@HOU,8:00PM EST,10,13.9," "," "
nba.p.6715,Blake,Wesley,PG,SA,HOU,SA@HOU,8:00PM EST,10,4.6," "," "
nba.p.6754,Julian,Champagnie,SF,SA,HOU,SA@HOU,8:00PM EST,15,22.3," "," "
nba.p.10051,Sidy,Cissoko,SF,SA,HOU,SA@HOU,8:00PM EST,10,1.4," "," "
nba.p.10094,Victor,Wembanyama,C,SA,HOU,SA@HOU,8:00PM EST,56,48.1," "," "
nba.p.10290,Stephon,Castle,SG,SA,HOU,SA@HOU,8:00PM EST,17,14.2," "," "
nba.p.10336,Harrison,Ingram,PF,SA,HOU,SA@HOU,8:00PM EST,10,0.0," "," "
nba.p.10367,Riley,Minix,SF,SA,HOU,SA@HOU,8:00PM EST,10,0.0," "," "
nba.p.4247,Jeff,Green,PF,HOU,SA,SA@HOU,8:00PM EST,10,1.5," "," "
nba.p.5163,Steven,Adams,C,HOU,SA,SA@HOU,8:00PM EST,18,10.3,O," "
nba.p.5727,Fred,VanVleet,PG,HOU,SA,SA@HOU,8:00PM EST,36,30.3," "," "
nba.p.5858,Dillon,Brooks,SF,HOU,SA,SA@HOU,8:00PM EST,13,19.4,GTD," "
nba.p.6034,Aaron,Holiday,PG,HOU,SA,SA@HOU,8:00PM EST,10,7.8," "," "
nba.p.6463,Jae'Sean,Tate,SG,HOU,SA,SA@HOU,8:00PM EST,10,2.7," "," "
nba.p.6513,Jalen,Green,SG,HOU,SA,SA@HOU,8:00PM EST,35,34.3," "," "
nba.p.6558,Alperen,Sengun,C,HOU,SA,SA@HOU,8:00PM EST,42,41.5," "," "
nba.p.6614,Jock,Landale,C,HOU,SA,SA@HOU,8:00PM EST,10,8.8," "," "
nba.p.6693,Jabari,Smith Jr.,PF,HOU,SA,SA@HOU,8:00PM EST,28,25.3," "," "
nba.p.6707,Tari,Eason,SF,HOU,SA,SA@HOU,8:00PM EST,24,26.5,GTD," "
nba.p.6806,Nate,Williams,SG,HOU,SA,SA@HOU,8:00PM EST,10,5.4," "," "
nba.p.10108,Amen,Thompson,SF,HOU,SA,SA@HOU,8:00PM EST,29,20.5," "," "
nba.p.10118,Cam,Whitmore,SG,HOU,SA,SA@HOU,8:00PM EST,15,9.0," "," "
nba.p.10288,Reed,Sheppard,SG,HOU,SA,SA@HOU,8:00PM EST,16,6.2," "," "
nba.p.10328,N'Faly,Dante,C,HOU,SA,SA@HOU,8:00PM EST,10,0.0," "," "
nba.p.10389,Jack,McVeigh,SG,HOU,SA,SA@HOU,8:00PM EST,10,0.0," "," "
nba.p.4884,Tristan,Thompson,C,CLE,NO,CLE@NO,8:00PM EST,10,3.9," "," "
nba.p.5651,Caris,LeVert,SG,CLE,NO,CLE@NO,8:00PM EST,26,24.4,GTD," "
nba.p.5681,Georges,Niang,PF,CLE,NO,CLE@NO,8:00PM EST,10,13.0," "," "
nba.p.5826,Donovan,Mitchell,SG,CLE,NO,CLE@NO,8:00PM EST,44,35.2," "," "
nba.p.5835,Jarrett,Allen,C,CLE,NO,CLE@NO,8:00PM EST,33,37.7," "," "
nba.p.6167,Darius,Garland,PG,CLE,NO,CLE@NO,8:00PM EST,30,34.4," "," "
nba.p.6212,Ty,Jerome,PG,CLE,NO,CLE@NO,8:00PM EST,10,19.6," "," "
nba.p.6256,Dean,Wade,C,CLE,NO,CLE@NO,8:00PM EST,10,18.5,O," "
nba.p.6267,Max,Strus,SF,CLE,NO,CLE@NO,8:00PM EST,22,25.7,INJ," "
nba.p.6397,Isaac,Okoro,SF,CLE,NO,CLE@NO,8:00PM EST,15,13.4," "," "
nba.p.6452,Sam,Merrill,SG,CLE,NO,CLE@NO,8:00PM EST,12,14.8," "," "
nba.p.6514,Evan,Mobley,PF,CLE,NO,CLE@NO,8:00PM EST,36,37.5," "," "
nba.p.6579,JT,Thor,PF,CLE,NO,CLE@NO,8:00PM EST,10,8.2," "," "
nba.p.6746,Luke,Travers,SF,CLE,NO,CLE@NO,8:00PM EST,10,6.8," "," "
nba.p.10066,Emoni,Bates,PG,CLE,NO,CLE@NO,8:00PM EST,10,4.9,INJ," "
nba.p.10145,Craig,Porter Jr.,PG,CLE,NO,CLE@NO,8:00PM EST,10,3.7," "," "
nba.p.10279,Jaylon,Tyson,SF,CLE,NO,CLE@NO,8:00PM EST,10,3.0,INJ," "
nba.p.5161,CJ,McCollum,PG,NO,CLE,CLE@NO,8:00PM EST,31,36.7,INJ," "
nba.p.5601,Brandon,Ingram,SG,NO,CLE,CLE@NO,8:00PM EST,36,40.4," "," "
nba.p.5660,Dejounte,Murray,SG,NO,CLE,CLE@NO,8:00PM EST,42,40.6,INJ," "
nba.p.5880,Daniel,Theis,C,NO,CLE,CLE@NO,8:00PM EST,10,14.5," "," "
nba.p.6163,Zion,Williamson,PF,NO,CLE,CLE@NO,8:00PM EST,41,41.2,GTD," "
nba.p.6269,Javonte,Green,PF,NO,CLE,CLE@NO,8:00PM EST,16,14.6," "," "
nba.p.6559,Trey,Murphy III,SG,NO,CLE,CLE@NO,8:00PM EST,25,27.7,INJ," "
nba.p.6574,Jeremiah,Robinson-Earl,C,NO,CLE,CLE@NO,8:00PM EST,10,10.4," "," "
nba.p.6577,Herbert,Jones,SF,NO,CLE,CLE@NO,8:00PM EST,24,16.0,INJ," "
nba.p.6593,Brandon,Boston Jr.,PG,NO,CLE,CLE@NO,8:00PM EST,10,20.0," "," "
nba.p.6613,Jose,Alvarado,PG,NO,CLE,CLE@NO,8:00PM EST,15,22.0," "," "
nba.p.6742,Karlo,Matkovic,PF,NO,CLE,CLE@NO,8:00PM EST,10,3.9," "," "
nba.p.6801,Jamal,Cain,SF,NO,CLE,CLE@NO,8:00PM EST,10,8.9," "," "
