,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPPG_std,FPS1,FPS2,FPS3,FPS4,FPS5,C,PF,PG,SF,SG,U,F,G,FPPG_lowerbound,FPPG_upperbound,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score,log_Value_Score_with_std
10,nba.p.6625,D.J.,Carton,PG,TOR,MIL,TOR@MIL,8:00PM EST,10,3.6, , ,2024-11-12,6625,0,D.J. Carton,113.5,121.2,111.57,116.59,2.0,2.0,9.0,8.0,3.0,3.0,8.0,7.0,-7.45,-5.1,0.97,2.21,-6.49,-2.89,113.6,111.5,120.9,116.6,99.6,99.2,0.253,0.284,0.349,0.417,0.552,0.55,11.7,11.3,30.8,19.1,0.303,0.2,72.6,78.8,Scotiabank Arena,Fiserv Forum,96842.0,69813.0,6625,P,0.8,1.0,0.8,0.5,0.0,1.0,3.7,,,,,,,False,False,True,False,False,True,False,True,,,,0.95,1.0,1.135,0.9940000000000001,3.521,1.318,0.28401022436807727,0.7587253414264036,0.35756887247940927,0.955235204855842,,
11,nba.p.6704,Ochai,Agbaji,SF,TOR,MIL,TOR@MIL,8:00PM EST,12,27.3, , ,2024-11-12,6704,0,Ochai Agbaji,113.5,121.2,111.57,116.59,2.0,2.0,9.0,8.0,3.0,3.0,8.0,7.0,-7.45,-5.1,0.97,2.21,-6.49,-2.89,113.6,111.5,120.9,116.6,99.6,99.2,0.253,0.284,0.349,0.417,0.552,0.55,11.7,11.3,30.8,19.1,0.303,0.2,72.6,78.8,Scotiabank Arena,Fiserv Forum,96842.0,69813.0,6704,P,14.0,4.8,2.0,1.3,0.5,0.9,27.26,7.772527376483264,25.7,39.9,20.4,34.0,39.0,False,False,False,True,False,True,True,False,19.527472623516736,35.072527376483265,45.88,0.95,1.0,1.135,0.9940000000000001,3.521,1.318,0.28401022436807727,0.7587253414264036,0.35756887247940927,0.955235204855842,1.3996454584210996,-1.2963039484030943
12,nba.p.10101,Gradey,Dick,SG,TOR,MIL,TOR@MIL,8:00PM EST,22,28.5, , ,2024-11-12,10101,0,Gradey Dick,113.5,121.2,111.57,116.59,2.0,2.0,9.0,8.0,3.0,3.0,8.0,7.0,-7.45,-5.1,0.97,2.21,-6.49,-2.89,113.6,111.5,120.9,116.6,99.6,99.2,0.253,0.284,0.349,0.417,0.552,0.55,11.7,11.3,30.8,19.1,0.303,0.2,72.6,78.8,Scotiabank Arena,Fiserv Forum,96842.0,69813.0,10101,P,19.0,2.4,2.3,1.1,0.5,1.4,28.73,12.252903181027602,18.7,21.0,14.8,46.9,34.0,False,False,False,False,True,True,False,True,16.2470968189724,40.752903181027605,42.175,0.95,1.0,1.135,0.9940000000000001,3.521,1.318,0.28401022436807727,0.7587253414264036,0.35756887247940927,0.955235204855842,0.7017917953028833,-2.0525349431995985
13,nba.p.10278,Ja'Kobe,Walter,SG,TOR,MIL,TOR@MIL,8:00PM EST,10,7.7,INJ, ,2024-11-12,10278,0,Ja'Kobe Walter,113.5,121.2,111.57,116.59,2.0,2.0,9.0,8.0,3.0,3.0,8.0,7.0,-7.45,-5.1,0.97,2.21,-6.49,-2.89,113.6,111.5,120.9,116.6,99.6,99.2,0.253,0.284,0.349,0.417,0.552,0.55,11.7,11.3,30.8,19.1,0.303,0.2,72.6,78.8,Scotiabank Arena,Fiserv Forum,96842.0,69813.0,10278,P,2.5,2.8,0.8,0.0,0.3,0.0,7.96,,,,,,,False,False,False,False,True,True,False,True,,,,0.95,1.0,1.135,0.9940000000000001,3.521,1.318,0.28401022436807727,0.7587253414264036,0.35756887247940927,0.955235204855842,,
14,nba.p.10325,Ulrich,Chomche,C,TOR,MIL,TOR@MIL,8:00PM EST,10,3.2, , ,2024-11-12,10325,0,Ulrich Chomche,113.5,121.2,111.57,116.59,2.0,2.0,9.0,8.0,3.0,3.0,8.0,7.0,-7.45,-5.1,0.97,2.21,-6.49,-2.89,113.6,111.5,120.9,116.6,99.6,99.2,0.253,0.284,0.349,0.417,0.552,0.55,11.7,11.3,30.8,19.1,0.303,0.2,72.6,78.8,Scotiabank Arena,Fiserv Forum,96842.0,69813.0,10325,P,2.0,1.0,0.0,0.0,0.0,0.0,3.2,,,,,,,True,False,False,False,False,True,False,False,,,,0.95,1.0,1.135,0.9940000000000001,3.521,1.318,0.28401022436807727,0.7587253414264036,0.35756887247940927,0.955235204855842,,
15,nba.p.10330,Jonathan,Mogbo,C,TOR,MIL,TOR@MIL,8:00PM EST,14,17.2, , ,2024-11-12,10330,0,Jonathan Mogbo,113.5,121.2,111.57,116.59,2.0,2.0,9.0,8.0,3.0,3.0,8.0,7.0,-7.45,-5.1,0.97,2.21,-6.49,-2.89,113.6,111.5,120.9,116.6,99.6,99.2,0.253,0.284,0.349,0.417,0.552,0.55,11.7,11.3,30.8,19.1,0.303,0.2,72.6,78.8,Scotiabank Arena,Fiserv Forum,96842.0,69813.0,10330,P,5.6,4.3,1.9,1.0,0.5,0.9,17.21,10.64991677304228,6.6,8.9,17.5,14.2,17.7,True,False,False,False,False,True,False,False,6.550083226957719,27.84991677304228,19.490000000000002,0.95,1.0,1.135,0.9940000000000001,3.521,1.318,0.28401022436807727,0.7587253414264036,0.35756887247940927,0.955235204855842,0.5096355084934717,-2.043430799456224
16,nba.p.10333,Jamal,Shead,PG,TOR,MIL,TOR@MIL,8:00PM EST,10,12.1, , ,2024-11-12,10333,0,Jamal Shead,113.5,121.2,111.57,116.59,2.0,2.0,9.0,8.0,3.0,3.0,8.0,7.0,-7.45,-5.1,0.97,2.21,-6.49,-2.89,113.6,111.5,120.9,116.6,99.6,99.2,0.253,0.284,0.349,0.417,0.552,0.55,11.7,11.3,30.8,19.1,0.303,0.2,72.6,78.8,Scotiabank Arena,Fiserv Forum,96842.0,69813.0,10333,P,5.5,0.9,3.7,0.4,0.2,1.6,12.33,8.166917745058136,0.5,0.0,11.2,17.9,8.0,False,False,True,False,False,True,False,True,3.933082254941864,20.266917745058137,12.024999999999999,0.95,1.0,1.135,0.9940000000000001,3.521,1.318,0.28401022436807727,0.7587253414264036,0.35756887247940927,0.955235204855842,0.44021107160018447,-1.8508114256526798
17,nba.p.10391,Jamison,Battle,SF,TOR,MIL,TOR@MIL,8:00PM EST,10,10.3, , ,2024-11-12,10391,0,Jamison Battle,113.5,121.2,111.57,116.59,2.0,2.0,9.0,8.0,3.0,3.0,8.0,7.0,-7.45,-5.1,0.97,2.21,-6.49,-2.89,113.6,111.5,120.9,116.6,99.6,99.2,0.253,0.284,0.349,0.417,0.552,0.55,11.7,11.3,30.8,19.1,0.303,0.2,72.6,78.8,Scotiabank Arena,Fiserv Forum,96842.0,69813.0,10391,P,5.4,2.8,0.9,0.0,0.2,0.4,10.31,5.5977078642363365,3.0999999999999996,6.9,9.4,7.4,14.7,False,False,False,True,False,True,True,False,4.702292135763664,15.897707864236338,12.425,0.95,1.0,1.135,0.9940000000000001,3.521,1.318,0.28401022436807727,0.7587253414264036,0.35756887247940927,0.955235204855842,0.4548542673290889,-1.5118165597187336
18,nba.p.4472,Brook,Lopez,C,MIL,TOR,TOR@MIL,8:00PM EST,25,24.7, , ,2024-11-12,4472,1,Brook Lopez,111.57,116.59,113.5,121.2,2.0,2.0,8.0,9.0,3.0,3.0,7.0,8.0,-5.1,-7.45,2.21,0.97,-2.89,-6.49,111.5,113.6,116.6,120.9,99.2,99.6,0.284,0.253,0.417,0.349,0.55,0.552,11.3,11.7,19.1,30.8,0.2,0.303,78.8,72.6,Fiserv Forum,Scotiabank Arena,69813.0,96842.0,4472,P,9.0,4.6,1.6,1.0,2.1,1.5,24.72,10.825566446560149,20.7,10.1,17.0,37.2,19.2,True,False,False,False,False,True,False,False,13.87443355343985,35.52556644656015,33.06,0.95,1.0,1.1157,0.9940000000000001,1.318,3.521,0.7587253414264036,0.28401022436807727,0.955235204855842,0.35756887247940927,0.47587214931705246,-2.081014732965545
19,nba.p.5012,Damian,Lillard,PG,MIL,TOR,TOR@MIL,8:00PM EST,42,42.3,O, ,2024-11-12,5012,1,Damian Lillard,111.57,116.59,113.5,121.2,2.0,2.0,8.0,9.0,3.0,3.0,7.0,8.0,-5.1,-7.45,2.21,0.97,-2.89,-6.49,111.5,113.6,116.6,120.9,99.2,99.6,0.284,0.253,0.417,0.349,0.55,0.552,11.3,11.7,19.1,30.8,0.2,0.303,78.8,72.6,Fiserv Forum,Scotiabank Arena,69813.0,96842.0,5012,P,26.0,4.6,6.6,1.0,0.2,2.7,42.32,15.012350471084357,33.8,34.2,61.3,40.9,61.3,False,False,True,False,False,True,False,True,27.28764952891564,57.31235047108436,62.515,0.95,1.0,1.1157,0.9940000000000001,1.318,3.521,0.7587253414264036,0.28401022436807727,0.955235204855842,0.35756887247940927,0.5356269159708814,-2.344421616943526
