,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
30,nba.p.10070,GG,Jackson II,PF,MEM,MIL,MIL@MEM,8:00PM EDT,26,23.1,INJ, ,2024-10-31,10070,1,112.8,116.84,112.04,116.82,10.0,25.0,4.0,4.0,17.0,24.0,23.0,17.0,19.0,22.0,25.0,24.0,28.0,27.0,14.0,19.0,22.0,24.0,3.0,7.0,12.0,3.0,20.0,12.0,22.0,19.0,9.0,29.0,12.0,28.0,25.0,13.0,27.0,6.0,,,7.0,30.0,10070,P,,,,,,,0.0,,,,,0.95,1.0,1.128,0.05,3.0,1.413333333333333,0.3333333333333333,0.7075471698113208,0.46777777777777774,0.9929245283018868,
31,nba.p.10287,Zach,Edey,C,MEM,MIL,MIL@MEM,8:00PM EDT,14,16.1, , ,2024-10-31,10287,1,112.8,116.84,112.04,116.82,10.0,25.0,4.0,4.0,17.0,24.0,23.0,17.0,19.0,22.0,25.0,24.0,28.0,27.0,14.0,19.0,22.0,24.0,3.0,7.0,12.0,3.0,20.0,12.0,22.0,19.0,9.0,29.0,12.0,28.0,25.0,13.0,27.0,6.0,,,7.0,30.0,10287,P,8.8,4.4,0.4,0.4,0.2,0.4,16.08,18.9,12.0,8.2,15.33,0.95,1.0,1.128,0.05,3.0,1.413333333333333,0.3333333333333333,0.7075471698113208,0.46777777777777774,0.9929245283018868,0.5450077145754716
32,nba.p.10327,Cam,Spencer,SG,MEM,MIL,MIL@MEM,8:00PM EDT,10,0.0,INJ, ,2024-10-31,10327,1,112.8,116.84,112.04,116.82,10.0,25.0,4.0,4.0,17.0,24.0,23.0,17.0,19.0,22.0,25.0,24.0,28.0,27.0,14.0,19.0,22.0,24.0,3.0,7.0,12.0,3.0,20.0,12.0,22.0,19.0,9.0,29.0,12.0,28.0,25.0,13.0,27.0,6.0,,,7.0,30.0,10327,P,,,,,,,0.0,,,,,0.95,1.0,1.128,0.05,3.0,1.413333333333333,0.3333333333333333,0.7075471698113208,0.46777777777777774,0.9929245283018868,
33,nba.p.10340,Jaylen,Wells,SF,MEM,MIL,MIL@MEM,8:00PM EDT,12,14.8, , ,2024-10-31,10340,1,112.8,116.84,112.04,116.82,10.0,25.0,4.0,4.0,17.0,24.0,23.0,17.0,19.0,22.0,25.0,24.0,28.0,27.0,14.0,19.0,22.0,24.0,3.0,7.0,12.0,3.0,20.0,12.0,22.0,19.0,9.0,29.0,12.0,28.0,25.0,13.0,27.0,6.0,,,7.0,30.0,10340,P,8.2,2.6,1.8,0.4,0.2,1.0,14.82,15.2,23.2,12.4,16.36,0.95,1.0,1.128,0.05,3.0,1.413333333333333,0.3333333333333333,0.7075471698113208,0.46777777777777774,0.9929245283018868,0.6785636385429767
34,nba.p.10415,Yuki,Kawamura,PG,MEM,MIL,MIL@MEM,8:00PM EDT,10,0.2, , ,2024-10-31,10415,1,112.8,116.84,112.04,116.82,10.0,25.0,4.0,4.0,17.0,24.0,23.0,17.0,19.0,22.0,25.0,24.0,28.0,27.0,14.0,19.0,22.0,24.0,3.0,7.0,12.0,3.0,20.0,12.0,22.0,19.0,9.0,29.0,12.0,28.0,25.0,13.0,27.0,6.0,,,7.0,30.0,10415,P,0.0,0.0,0.3,0.0,0.0,0.3,0.15,0.0,-1.0,1.5,0.030000000000000027,0.95,1.0,1.128,0.05,3.0,1.413333333333333,0.3333333333333333,0.7075471698113208,0.46777777777777774,0.9929245283018868,0.0014931718207547178
35,nba.p.4247,Jeff,Green,PF,HOU,DAL,HOU@DAL,8:30PM EDT,10,11.8, , ,2024-10-31,4247,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,4247,P,,,,,,,0.0,,,,,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,
36,nba.p.5163,Steven,Adams,C,HOU,DAL,HOU@DAL,8:30PM EDT,18,8.6,GTD, ,2024-10-31,5163,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,5163,P,6.0,3.0,0.0,0.0,0.0,1.0,8.6,,,,,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,
37,nba.p.5727,Fred,VanVleet,PG,HOU,DAL,HOU@DAL,8:30PM EDT,37,32.7, , ,2024-10-31,5727,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,5727,P,14.8,3.0,6.3,2.0,0.0,1.0,32.85,34.1,37.9,27.1,33.6,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,0.4472775414568778
38,nba.p.5858,Dillon,Brooks,SF,HOU,DAL,HOU@DAL,8:30PM EDT,13,18.7, , ,2024-10-31,5858,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,5858,P,10.8,4.0,0.3,0.8,0.3,0.3,19.05,15.4,24.9,28.8,19.96,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,0.7562349128130345
39,nba.p.6034,Aaron,Holiday,PG,HOU,DAL,HOU@DAL,8:30PM EDT,10,1.5, , ,2024-10-31,6034,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,6034,P,0.0,0.0,1.0,0.0,0.0,0.0,1.5,,,,,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,
40,nba.p.6463,Jae'Sean,Tate,SG,HOU,DAL,HOU@DAL,8:30PM EDT,10,2.7, , ,2024-10-31,6463,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,6463,P,0.0,1.0,1.0,0.0,0.0,0.0,2.7,,,,,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,
41,nba.p.6513,Jalen,Green,SG,HOU,DAL,HOU@DAL,8:30PM EDT,36,38.4, , ,2024-10-31,6513,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,6513,P,28.8,3.8,2.8,0.8,0.3,2.0,38.86,36.2,41.7,45.2,39.080000000000005,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,0.5346771113136469
42,nba.p.6558,Alperen,Sengun,C,HOU,DAL,HOU@DAL,8:30PM EDT,42,40.2, , ,2024-10-31,6558,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,6558,P,14.8,12.5,3.5,2.0,0.5,2.3,40.25,,,,,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,
43,nba.p.6614,Jock,Landale,C,HOU,DAL,HOU@DAL,8:30PM EDT,10,10.2, , ,2024-10-31,6614,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,6614,P,6.0,2.7,0.7,0.0,0.0,0.0,10.29,15.4,3.5999999999999996,11.6,10.58,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,0.5211049594604447
44,nba.p.6693,Jabari,Smith Jr.,PF,HOU,DAL,HOU@DAL,8:30PM EDT,28,26.4, , ,2024-10-31,6693,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,6693,P,11.5,9.0,1.8,0.3,0.8,1.5,26.8,26.1,18.9,42.2,26.39,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,0.464216847156398
45,nba.p.6707,Tari,Eason,SF,HOU,DAL,HOU@DAL,8:30PM EDT,18,21.2, , ,2024-10-31,6707,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,6707,P,6.8,3.5,1.5,2.3,0.5,0.3,21.35,21.0,22.4,28.0,22.060000000000002,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,0.6036323989549155
46,nba.p.6806,Nate,Williams,PG,HOU,DAL,HOU@DAL,8:30PM EDT,10,5.4, , ,2024-10-31,6806,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,6806,P,3.0,2.0,0.0,0.0,0.0,0.0,5.4,,,,,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,
47,nba.p.10108,Amen,Thompson,SF,HOU,DAL,HOU@DAL,8:30PM EDT,28,13.7, , ,2024-10-31,10108,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,10108,P,7.5,4.3,1.3,0.3,0.5,3.0,14.01,13.600000000000001,7.8,12.7,12.39,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,0.21794796272329564
48,nba.p.10118,Cam,Whitmore,SG,HOU,DAL,HOU@DAL,8:30PM EDT,18,9.8, , ,2024-10-31,10118,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,10118,P,7.3,1.8,0.0,0.0,0.3,0.3,10.06,5.2,16.6,13.6,10.16,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,0.2780102073155912
49,nba.p.10288,Reed,Sheppard,SG,HOU,DAL,HOU@DAL,8:30PM EDT,16,6.5, , ,2024-10-31,10288,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,10288,P,2.5,0.8,1.8,0.3,0.3,1.0,6.96,1.5,1.7,12.0,4.59,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,0.14129677244349248
50,nba.p.10328,N'Faly,Dante,C,HOU,DAL,HOU@DAL,8:30PM EDT,10,0.0, , ,2024-10-31,10328,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,10328,P,,,,,,,0.0,,,,,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,
51,nba.p.10389,Jack,McVeigh,SG,HOU,DAL,HOU@DAL,8:30PM EDT,10,0.0, , ,2024-10-31,10389,0,112.6,108.66,114.52,111.37,10.0,5.0,13.0,25.0,8.0,9.0,6.0,7.0,7.0,8.0,26.0,19.0,14.0,10.0,16.0,9.0,6.0,10.0,21.0,20.0,19.0,28.0,11.0,13.0,4.0,12.0,6.0,8.0,4.0,13.0,19.0,26.0,28.0,15.0,,,21.0,10.0,10389,P,,,,,,,0.0,,,,,0.95,1.0,1.126,0.205,3.0477777777777777,1.4033333333333333,0.32810791104629966,0.7125890736342043,0.4604447685016405,1.0,
52,nba.p.4840,Kyrie,Irving,SG,DAL,HOU,HOU@DAL,8:30PM EDT,44,41.4, , ,2024-10-31,4840,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,4840,P,23.8,3.8,5.3,1.8,0.5,1.5,41.71,49.3,45.7,39.9,44.48,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.5064010408776057
53,nba.p.4892,Klay,Thompson,SG,DAL,HOU,HOU@DAL,8:30PM EDT,23,25.8, , ,2024-10-31,4892,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,4892,P,16.5,3.5,1.3,1.3,0.0,0.5,26.05,11.5,24.8,26.1,21.34,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.4647817498264356
54,nba.p.4894,Markieff,Morris,C,DAL,HOU,HOU@DAL,8:30PM EDT,10,5.8, , ,2024-10-31,4894,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,4894,P,,,,,,,0.0,,,,,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,
55,nba.p.5316,Dante,Exum,PG,DAL,HOU,HOU@DAL,8:30PM EDT,17,12.7,INJ, ,2024-10-31,5316,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,5316,P,,,,,,,0.0,,,,,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,
56,nba.p.5349,Spencer,Dinwiddie,SG,DAL,HOU,HOU@DAL,8:30PM EDT,20,8.7, , ,2024-10-31,5349,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,5349,P,4.7,1.0,1.0,0.3,0.3,0.7,8.5,10.4,14.5,1.2,9.62,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.24095035137440757
57,nba.p.5356,Dwight,Powell,C,DAL,HOU,HOU@DAL,8:30PM EDT,10,1.1, , ,2024-10-31,5356,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,5356,P,0.7,0.3,0.0,0.0,0.0,0.0,1.06,0.0,0.0,3.2,0.7600000000000001,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.038071157389719286
58,nba.p.5892,Maxi,Kleber,PF,DAL,HOU,HOU@DAL,8:30PM EDT,10,9.2,INJ, ,2024-10-31,5892,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,5892,P,2.5,2.5,1.5,0.0,0.5,0.0,9.25,,,,,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,
59,nba.p.6014,Luka,Doncic,PG,DAL,HOU,HOU@DAL,8:30PM EDT,58,50.8, , ,2024-10-31,6014,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,6014,P,26.8,9.3,7.0,1.0,0.8,2.8,51.06,45.6,44.8,59.0,48.86,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.4219956329541025
60,nba.p.6174,P.J.,Washington Jr.,PF,DAL,HOU,HOU@DAL,8:30PM EDT,21,29.4, , ,2024-10-31,6174,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,6174,P,11.3,7.5,1.8,1.8,0.8,1.0,29.8,,,,,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,
61,nba.p.6226,Daniel,Gafford,C,DAL,HOU,HOU@DAL,8:30PM EDT,24,24.6, , ,2024-10-31,6226,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,6226,P,9.8,6.3,1.8,0.5,1.3,0.5,24.96,26.3,26.4,21.6,25.17,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.525356925164054
62,nba.p.6499,Naji,Marshall,PF,DAL,HOU,HOU@DAL,8:30PM EDT,14,13.5, , ,2024-10-31,6499,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,6499,P,3.0,3.0,2.8,1.0,0.0,0.3,13.5,18.1,16.2,11.9,15.260000000000002,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.5460205467736057
63,nba.p.6567,Quentin,Grimes,SG,DAL,HOU,HOU@DAL,8:30PM EDT,10,6.9, , ,2024-10-31,6567,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,6567,P,3.8,1.5,0.3,0.3,0.3,0.5,7.35,11.2,12.1,2.4,8.78,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.43982205510754635
64,nba.p.6586,Kessler,Edwards,SF,DAL,HOU,HOU@DAL,8:30PM EDT,10,0.0, , ,2024-10-31,6586,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,6586,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,
65,nba.p.6679,Brandon,Williams,PG,DAL,HOU,HOU@DAL,8:30PM EDT,10,0.0, , ,2024-10-31,6679,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,6679,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,
66,nba.p.6727,Jaden,Hardy,SG,DAL,HOU,HOU@DAL,8:30PM EDT,11,5.0, , ,2024-10-31,6727,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,6727,P,3.3,0.8,0.8,0.0,0.3,1.0,5.36,3.7,-1.0,1.2,3.0300000000000002,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.13798517570675772
67,nba.p.10097,Dereck,Lively II,C,DAL,HOU,HOU@DAL,8:30PM EDT,21,30.5, , ,2024-10-31,10097,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,10097,P,9.8,8.8,3.0,1.3,1.0,1.0,30.76,28.299999999999997,33.8,21.7,29.619999999999997,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.706558697921983
68,nba.p.10116,Olivier-Maxence,Prosper,PF,DAL,HOU,HOU@DAL,8:30PM EDT,10,0.0, , ,2024-10-31,10116,1,114.52,111.37,112.6,108.66,5.0,10.0,25.0,13.0,9.0,8.0,7.0,6.0,8.0,7.0,19.0,26.0,10.0,14.0,9.0,16.0,10.0,6.0,20.0,21.0,28.0,19.0,13.0,11.0,12.0,4.0,8.0,6.0,13.0,4.0,26.0,19.0,15.0,28.0,,,10.0,21.0,10116,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,1.1452,0.205,1.4033333333333333,3.0477777777777777,0.7125890736342043,0.32810791104629966,1.0,0.4604447685016405,0.0
