,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
10,nba.p.6766,Simone,Fontecchio,PF,DET,BKN,DET@BKN,3:30PM EST,13,9.6, , ,2024-11-03,6766,0,108.29,116.9,117.11,115.38,27.0,8.0,2.0,11.0,27.0,12.0,27.0,13.0,27.0,11.0,12.0,26.0,28.0,16.0,24.0,5.0,23.0,20.0,27.0,15.0,27.0,21.0,15.0,7.0,22.0,24.0,28.0,10.0,13.0,21.0,14.0,30.0,6.0,8.0,,,16.0,20.0,6766,P,6.0,2.8,0.3,0.0,0.2,0.8,9.61,14.8,8.8,13.8,11.420000000000002,0.95,1.0,1.0829,0.21,2.289,1.659,0.436871996505024,0.6027727546714888,0.5976408912188729,0.8245931283905967,0.4453636080362328
11,nba.p.6799,Cole,Swider,C,DET,BKN,DET@BKN,3:30PM EST,10,3.1, , ,2024-11-03,6799,0,108.29,116.9,117.11,115.38,27.0,8.0,2.0,11.0,27.0,12.0,27.0,13.0,27.0,11.0,12.0,26.0,28.0,16.0,24.0,5.0,23.0,20.0,27.0,15.0,27.0,21.0,15.0,7.0,22.0,24.0,28.0,10.0,13.0,21.0,14.0,30.0,6.0,8.0,,,16.0,20.0,6799,P,,,,,,,0.0,,,,,0.95,1.0,1.0829,0.21,2.289,1.659,0.436871996505024,0.6027727546714888,0.5976408912188729,0.8245931283905967,
12,nba.p.10096,Ausar,Thompson,SF,DET,BKN,DET@BKN,3:30PM EST,18,24.0,INJ, ,2024-11-03,10096,0,108.29,116.9,117.11,115.38,27.0,8.0,2.0,11.0,27.0,12.0,27.0,13.0,27.0,11.0,12.0,26.0,28.0,16.0,24.0,5.0,23.0,20.0,27.0,15.0,27.0,21.0,15.0,7.0,22.0,24.0,28.0,10.0,13.0,21.0,14.0,30.0,6.0,8.0,,,16.0,20.0,10096,P,,,,,,,0.0,,,,,0.95,1.0,1.0829,0.21,2.289,1.659,0.436871996505024,0.6027727546714888,0.5976408912188729,0.8245931283905967,
13,nba.p.10114,Marcus,Sasser,SG,DET,BKN,DET@BKN,3:30PM EST,10,4.3, , ,2024-11-03,10114,0,108.29,116.9,117.11,115.38,27.0,8.0,2.0,11.0,27.0,12.0,27.0,13.0,27.0,11.0,12.0,26.0,28.0,16.0,24.0,5.0,23.0,20.0,27.0,15.0,27.0,21.0,15.0,7.0,22.0,24.0,28.0,10.0,13.0,21.0,14.0,30.0,6.0,8.0,,,16.0,20.0,10114,P,1.3,0.7,1.0,0.3,0.0,0.3,4.24,5.5,2.7,4.7,4.38,0.95,1.0,1.0829,0.21,2.289,1.659,0.436871996505024,0.6027727546714888,0.5976408912188729,0.8245931283905967,0.2220578269840901
14,nba.p.10263,Ron,Holland II,SF,DET,BKN,DET@BKN,3:30PM EST,11,11.5, , ,2024-11-03,10263,0,108.29,116.9,117.11,115.38,27.0,8.0,2.0,11.0,27.0,12.0,27.0,13.0,27.0,11.0,12.0,26.0,28.0,16.0,24.0,5.0,23.0,20.0,27.0,15.0,27.0,21.0,15.0,7.0,22.0,24.0,28.0,10.0,13.0,21.0,14.0,30.0,6.0,8.0,,,16.0,20.0,10263,P,6.0,3.0,0.5,0.5,0.2,0.8,11.65,,,,,0.95,1.0,1.0829,0.21,2.289,1.659,0.436871996505024,0.6027727546714888,0.5976408912188729,0.8245931283905967,
15,nba.p.10316,Daniss,Jenkins,PG,DET,BKN,DET@BKN,3:30PM EST,10,0.0, , ,2024-11-03,10316,0,108.29,116.9,117.11,115.38,27.0,8.0,2.0,11.0,27.0,12.0,27.0,13.0,27.0,11.0,12.0,26.0,28.0,16.0,24.0,5.0,23.0,20.0,27.0,15.0,27.0,21.0,15.0,7.0,22.0,24.0,28.0,10.0,13.0,21.0,14.0,30.0,6.0,8.0,,,16.0,20.0,10316,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.95,1.0,1.0829,0.21,2.289,1.659,0.436871996505024,0.6027727546714888,0.5976408912188729,0.8245931283905967,
16,nba.p.10331,Bobi,Klintman,PF,DET,BKN,DET@BKN,3:30PM EST,10,0.0,INJ, ,2024-11-03,10331,0,108.29,116.9,117.11,115.38,27.0,8.0,2.0,11.0,27.0,12.0,27.0,13.0,27.0,11.0,12.0,26.0,28.0,16.0,24.0,5.0,23.0,20.0,27.0,15.0,27.0,21.0,15.0,7.0,22.0,24.0,28.0,10.0,13.0,21.0,14.0,30.0,6.0,8.0,,,16.0,20.0,10331,P,,,,,,,0.0,,,,,0.95,1.0,1.0829,0.21,2.289,1.659,0.436871996505024,0.6027727546714888,0.5976408912188729,0.8245931283905967,
17,nba.p.4913,Bojan,Bogdanovic,PF,BKN,DET,DET@BKN,3:30PM EST,19,20.4,INJ, ,2024-11-03,4913,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,4913,P,,,,,,,0.0,,,,,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,
18,nba.p.5187,Dennis,Schroder,PG,BKN,DET,DET@BKN,3:30PM EST,23,38.2, , ,2024-11-03,5187,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,5187,P,22.0,2.8,8.0,1.2,0.0,2.7,38.26,34.9,48.4,46.0,40.03,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.9542350320691936
19,nba.p.5600,Ben,Simmons,PG,BKN,DET,DET@BKN,3:30PM EST,25,23.5,GTD, ,2024-11-03,5600,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,5600,P,6.2,6.0,6.2,0.6,0.8,3.4,23.5,37.1,19.5,19.2,26.35,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.5778807306375566
20,nba.p.5693,Dorian,Finney-Smith,PF,BKN,DET,DET@BKN,3:30PM EST,15,24.5, , ,2024-11-03,5693,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,5693,P,9.8,5.3,1.8,1.5,0.7,1.0,24.46,24.0,22.0,34.0,24.799999999999997,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.9064795774706769
21,nba.p.6065,Shake,Milton,PG,BKN,DET,DET@BKN,3:30PM EST,10,4.0, , ,2024-11-03,6065,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,6065,P,1.2,0.6,1.0,0.2,0.0,0.0,4.02,1.2,10.2,1.5,4.15,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.2275336842643131
22,nba.p.6173,Cameron,Johnson,PF,BKN,DET,DET@BKN,3:30PM EST,21,28.2, , ,2024-11-03,6173,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,6173,P,14.5,4.5,3.2,0.8,0.5,0.5,28.1,31.7,25.4,38.9,29.759999999999998,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.776982494974866
23,nba.p.6219,Nic,Claxton,C,BKN,DET,DET@BKN,3:30PM EST,28,27.7, , ,2024-11-03,6219,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,6219,P,9.8,8.4,1.6,0.6,1.4,0.6,27.68,27.799999999999997,42.4,29.7,30.869999999999997,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.6044720166298918
24,nba.p.6552,Ziaire,Williams,SF,BKN,DET,DET@BKN,3:30PM EST,12,21.6, , ,2024-11-03,6552,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,6552,P,11.3,3.5,1.5,1.2,0.5,1.2,21.65,16.6,34.7,28.6,23.42,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,1.0700479689699225
25,nba.p.6563,Keon,Johnson,SF,BKN,DET,DET@BKN,3:30PM EST,10,8.9, , ,2024-11-03,6563,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,6563,P,3.6,2.6,0.4,0.4,0.2,0.2,8.92,23.1,16.9,1.2,13.99,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.767035239242829
26,nba.p.6569,Cam,Thomas,SG,BKN,DET,DET@BKN,3:30PM EST,28,37.8, , ,2024-11-03,6569,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,6569,P,28.2,3.5,2.8,1.2,0.0,2.3,37.9,39.0,24.4,32.1,34.91,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.6835801133964862
27,nba.p.6571,Day'Ron,Sharpe,C,BKN,DET,DET@BKN,3:30PM EST,12,18.8,INJ, ,2024-11-03,6571,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,6571,P,,,,,,,0.0,,,,,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,
28,nba.p.6604,Trendon,Watford,PF,BKN,DET,DET@BKN,3:30PM EST,10,13.5,INJ, ,2024-11-03,6604,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,6604,P,,,,,,,0.0,,,,,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,
29,nba.p.6741,Tyrese,Martin,SG,BKN,DET,DET@BKN,3:30PM EST,10,0.0, , ,2024-11-03,6741,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,6741,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,
30,nba.p.10077,Jalen,Wilson,SF,BKN,DET,DET@BKN,3:30PM EST,12,15.3, , ,2024-11-03,10077,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,10077,P,8.0,3.3,2.0,0.5,0.0,1.2,15.26,13.7,21.4,24.2,16.93,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.7735231475090001
31,nba.p.10111,Dariq,Whitehead,SF,BKN,DET,DET@BKN,3:30PM EST,10,-0.8, , ,2024-11-03,10111,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,10111,P,0.0,1.0,0.0,0.0,0.0,2.0,-0.8,,,,,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,
32,nba.p.10121,Noah,Clowney,PF,BKN,DET,DET@BKN,3:30PM EST,12,13.7, , ,2024-11-03,10121,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,10121,P,6.5,3.5,0.3,0.3,0.7,0.5,13.65,19.3,7.4,8.1,13.56,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,0.6195495499245152
33,nba.p.10134,Jaylen,Martin,SF,BKN,DET,DET@BKN,3:30PM EST,10,1.5, , ,2024-11-03,10134,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,10134,P,1.5,0.0,0.0,0.0,0.0,0.0,1.5,,,,,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,
34,nba.p.10396,Yongxi,Cui,SG,BKN,DET,DET@BKN,3:30PM EST,10,0.5, , ,2024-11-03,10396,1,117.11,115.38,108.29,116.9,,27.0,,2.0,,27.0,,27.0,,27.0,,12.0,,28.0,,24.0,,23.0,,27.0,,27.0,,15.0,,22.0,,28.0,,13.0,,14.0,,6.0,,,,16.0,10396,P,0.5,0.0,0.0,0.0,0.0,0.0,0.5,,,,,0.95,1.0,1.1711,,1.659,2.289,0.6027727546714888,0.436871996505024,0.8245931283905967,0.5976408912188729,
35,nba.p.5155,Cody,Zeller,C,ATL,NO,ATL@NO,7:00PM EST,10,7.0,INJ, ,2024-11-03,5155,0,113.18,119.32,109.22,115.53,20.0,8.0,6.0,11.0,24.0,23.0,25.0,24.0,24.0,22.0,20.0,4.0,24.0,20.0,15.0,22.0,28.0,18.0,4.0,16.0,1.0,18.0,11.0,28.0,26.0,23.0,13.0,8.0,20.0,6.0,24.0,5.0,19.0,21.0,,,8.0,30.0,5155,P,,,,,,,0.0,,,,,0.95,1.0,1.1318000000000001,0.1,2.6079999999999997,1.5290000000000001,0.38343558282208595,0.6540222367560496,0.5245398773006136,0.894702419882276,
36,nba.p.5336,Clint,Capela,C,ATL,NO,ATL@NO,7:00PM EST,27,23.8, , ,2024-11-03,5336,0,113.18,119.32,109.22,115.53,20.0,8.0,6.0,11.0,24.0,23.0,25.0,24.0,24.0,22.0,20.0,4.0,24.0,20.0,15.0,22.0,28.0,18.0,4.0,16.0,1.0,18.0,11.0,28.0,26.0,23.0,13.0,8.0,20.0,6.0,24.0,5.0,19.0,21.0,,,8.0,30.0,5336,P,10.2,7.2,1.2,0.7,0.8,1.2,23.94,28.5,16.0,27.8,24.05,0.95,1.0,1.1318000000000001,0.1,2.6079999999999997,1.5290000000000001,0.38343558282208595,0.6540222367560496,0.5245398773006136,0.894702419882276,0.44947105958022215
37,nba.p.5338,Bogdan,Bogdanovic,SG,ATL,NO,ATL@NO,7:00PM EST,25,17.4,INJ, ,2024-11-03,5338,0,113.18,119.32,109.22,115.53,20.0,8.0,6.0,11.0,24.0,23.0,25.0,24.0,24.0,22.0,20.0,4.0,24.0,20.0,15.0,22.0,28.0,18.0,4.0,16.0,1.0,18.0,11.0,28.0,26.0,23.0,13.0,8.0,20.0,6.0,24.0,5.0,19.0,21.0,,,8.0,30.0,5338,P,8.0,2.0,2.0,0.0,2.0,2.0,17.4,,,,,0.95,1.0,1.1318000000000001,0.1,2.6079999999999997,1.5290000000000001,0.38343558282208595,0.6540222367560496,0.5245398773006136,0.894702419882276,
38,nba.p.5487,Larry,Nance Jr.,C,ATL,NO,ATL@NO,7:00PM EST,10,12.7, , ,2024-11-03,5487,0,113.18,119.32,109.22,115.53,20.0,8.0,6.0,11.0,24.0,23.0,25.0,24.0,24.0,22.0,20.0,4.0,24.0,20.0,15.0,22.0,28.0,18.0,4.0,16.0,1.0,18.0,11.0,28.0,26.0,23.0,13.0,8.0,20.0,6.0,24.0,5.0,19.0,21.0,,,8.0,30.0,5487,P,6.3,2.0,1.3,0.7,0.3,1.0,12.65,3.5999999999999996,2.0,32.6,9.82,0.95,1.0,1.1318000000000001,0.1,2.6079999999999997,1.5290000000000001,0.38343558282208595,0.6540222367560496,0.5245398773006136,0.894702419882276,0.4955208180336803
39,nba.p.6016,Trae,Young,PG,ATL,NO,ATL@NO,7:00PM EST,41,50.7, , ,2024-11-03,6016,0,113.18,119.32,109.22,115.53,20.0,8.0,6.0,11.0,24.0,23.0,25.0,24.0,24.0,22.0,20.0,4.0,24.0,20.0,15.0,22.0,28.0,18.0,4.0,16.0,1.0,18.0,11.0,28.0,26.0,23.0,13.0,8.0,20.0,6.0,24.0,5.0,19.0,21.0,,,8.0,30.0,6016,P,27.7,5.2,11.7,1.3,0.3,5.7,50.59,44.0,65.3,43.1,50.85000000000001,0.95,1.0,1.1318000000000001,0.1,2.6079999999999997,1.5290000000000001,0.38343558282208595,0.6540222367560496,0.5245398773006136,0.894702419882276,0.6258316426658548
40,nba.p.6166,De'Andre,Hunter,SF,ATL,NO,ATL@NO,7:00PM EST,20,33.3,INJ, ,2024-11-03,6166,0,113.18,119.32,109.22,115.53,20.0,8.0,6.0,11.0,24.0,23.0,25.0,24.0,24.0,22.0,20.0,4.0,24.0,20.0,15.0,22.0,28.0,18.0,4.0,16.0,1.0,18.0,11.0,28.0,26.0,23.0,13.0,8.0,20.0,6.0,24.0,5.0,19.0,21.0,,,8.0,30.0,6166,P,18.0,6.5,2.0,1.0,0.5,0.0,33.3,,,,,0.95,1.0,1.1318000000000001,0.1,2.6079999999999997,1.5290000000000001,0.38343558282208595,0.6540222367560496,0.5245398773006136,0.894702419882276,
