,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
12,nba.p.6743,JD,Davison,PG,BOS,CHA,BOS@CHA,7:00PM EDT,10,-0.3, , ,2024-11-01,6743,0,124.89,113.02,118.55,119.32,2.0,12.0,26.0,14.0,3.0,18.0,4.0,11.0,4.0,15.0,26.0,24.0,6.0,22.0,2.0,5.0,13.0,29.0,16.0,14.0,27.0,15.0,1.0,5.0,21.0,17.0,14.0,27.0,15.0,1.0,10.0,24.0,9.0,22.0,,,18.0,28.0,6743,P,0.0,1.0,1.0,0.0,0.0,3.0,-0.3,,,,,0.95,1.0,1.2489,0.15,1.19,4.957,0.8403361344537815,0.2017349203147065,0.9756302521008404,0.23421424248537426,
13,nba.p.10075,Jordan,Walsh,SF,BOS,CHA,BOS@CHA,7:00PM EDT,10,2.8, , ,2024-11-01,10075,0,124.89,113.02,118.55,119.32,2.0,12.0,26.0,14.0,3.0,18.0,4.0,11.0,4.0,15.0,26.0,24.0,6.0,22.0,2.0,5.0,13.0,29.0,16.0,14.0,27.0,15.0,1.0,5.0,21.0,17.0,14.0,27.0,15.0,1.0,10.0,24.0,9.0,22.0,,,18.0,28.0,10075,P,0.5,1.0,0.3,0.0,0.3,0.0,3.05,1.2,5.6,3.0,2.8999999999999995,0.95,1.0,1.2489,0.15,1.19,4.957,0.8403361344537815,0.2017349203147065,0.9756302521008404,0.23421424248537426,0.07862267719462164
14,nba.p.10206,Drew,Peterson,PF,BOS,CHA,BOS@CHA,7:00PM EDT,10,4.6, , ,2024-11-01,10206,0,124.89,113.02,118.55,119.32,2.0,12.0,26.0,14.0,3.0,18.0,4.0,11.0,4.0,15.0,26.0,24.0,6.0,22.0,2.0,5.0,13.0,29.0,16.0,14.0,27.0,15.0,1.0,5.0,21.0,17.0,14.0,27.0,15.0,1.0,10.0,24.0,9.0,22.0,,,18.0,28.0,10206,P,0.0,0.5,0.0,0.5,1.0,0.5,4.6,,,,,0.95,1.0,1.2489,0.15,1.19,4.957,0.8403361344537815,0.2017349203147065,0.9756302521008404,0.23421424248537426,
15,nba.p.10277,Baylor,Scheierman,SG,BOS,CHA,BOS@CHA,7:00PM EDT,11,2.6, , ,2024-11-01,10277,0,124.89,113.02,118.55,119.32,2.0,12.0,26.0,14.0,3.0,18.0,4.0,11.0,4.0,15.0,26.0,24.0,6.0,22.0,2.0,5.0,13.0,29.0,16.0,14.0,27.0,15.0,1.0,5.0,21.0,17.0,14.0,27.0,15.0,1.0,10.0,24.0,9.0,22.0,,,18.0,28.0,10277,P,2.0,0.5,0.0,0.0,0.0,0.0,2.6,,,,,0.95,1.0,1.2489,0.15,1.19,4.957,0.8403361344537815,0.2017349203147065,0.9756302521008404,0.23421424248537426,
16,nba.p.10321,Anton,Watson,PF,BOS,CHA,BOS@CHA,7:00PM EDT,10,0.0, , ,2024-11-01,10321,0,124.89,113.02,118.55,119.32,2.0,12.0,26.0,14.0,3.0,18.0,4.0,11.0,4.0,15.0,26.0,24.0,6.0,22.0,2.0,5.0,13.0,29.0,16.0,14.0,27.0,15.0,1.0,5.0,21.0,17.0,14.0,27.0,15.0,1.0,10.0,24.0,9.0,22.0,,,18.0,28.0,10321,P,,,,,,,0.0,,,,,0.95,1.0,1.2489,0.15,1.19,4.957,0.8403361344537815,0.2017349203147065,0.9756302521008404,0.23421424248537426,
17,nba.p.4631,Taj,Gibson,C,CHA,BOS,BOS@CHA,7:00PM EDT,10,6.0, , ,2024-11-01,4631,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,4631,P,,,,,,,0.0,,,,,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,
18,nba.p.5245,Seth,Curry,SG,CHA,BOS,BOS@CHA,7:00PM EDT,12,17.9, , ,2024-11-01,5245,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,5245,P,9.5,3.3,1.5,0.8,0.3,0.8,18.21,8.9,22.8,26.0,16.990000000000002,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,0.3643643309569123
19,nba.p.5363,Vasilije,Micic,PG,CHA,BOS,BOS@CHA,7:00PM EDT,16,7.9, , ,2024-11-01,5363,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,5363,P,2.3,3.7,1.0,0.3,0.0,1.3,7.84,1.5,9.7,12.5,6.800000000000001,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,0.10937363672043866
20,nba.p.6023,Miles,Bridges,PF,CHA,BOS,BOS@CHA,7:00PM EDT,36,26.8, , ,2024-11-01,6023,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6023,P,15.0,6.5,1.5,0.3,1.0,2.0,26.95,14.600000000000001,30.799999999999997,36.0,24.860000000000003,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,0.17771428816144477
21,nba.p.6210,Grant,Williams,PF,CHA,BOS,BOS@CHA,7:00PM EDT,18,21.5, , ,2024-11-01,6210,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6210,P,10.3,3.0,3.3,1.3,0.3,1.8,21.85,30.9,11.9,24.8,22.729999999999997,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,0.3249755245301399
22,nba.p.6224,Cody,Martin,SG,CHA,BOS,BOS@CHA,7:00PM EDT,14,22.2, , ,2024-11-01,6224,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6224,P,11.5,5.0,1.5,0.5,0.5,0.5,22.25,35.8,20.6,10.5,24.79,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,0.45569284946213007
23,nba.p.6276,DaQuan,Jeffries,SG,CHA,BOS,BOS@CHA,7:00PM EDT,10,2.1,INJ, ,2024-11-01,6276,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6276,P,,,,,,,0.0,,,,,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,
24,nba.p.6395,LaMelo,Ball,PG,CHA,BOS,BOS@CHA,7:00PM EDT,44,45.7, , ,2024-11-01,6395,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6395,P,28.5,6.0,7.0,1.3,0.5,5.8,45.8,31.6,45.1,42.0,40.980000000000004,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,0.2396861835723838
25,nba.p.6410,Josh,Green,SF,CHA,BOS,BOS@CHA,7:00PM EDT,12,19.8, , ,2024-11-01,6410,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6410,P,7.0,2.5,2.5,0.5,1.5,0.0,19.75,,,,,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,
26,nba.p.6434,Nick,Richards,C,CHA,BOS,BOS@CHA,7:00PM EDT,20,38.1, , ,2024-11-01,6434,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6434,P,13.5,11.8,2.0,0.5,2.5,1.5,38.16,60.8,36.9,32.6,44.120000000000005,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,0.5677135120124416
27,nba.p.6560,Tre,Mann,PG,CHA,BOS,BOS@CHA,7:00PM EDT,19,32.1, , ,2024-11-01,6560,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6560,P,20.5,3.8,3.3,1.0,0.5,2.3,32.21,41.2,28.0,26.6,33.46000000000001,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,0.45320642534561967
28,nba.p.6705,Mark,Williams,C,CHA,BOS,BOS@CHA,7:00PM EDT,24,30.9,INJ, ,2024-11-01,6705,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6705,P,,,,,,,0.0,,,,,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,
29,nba.p.6733,Moussa,Diabate,C,CHA,BOS,BOS@CHA,7:00PM EDT,10,9.1, , ,2024-11-01,6733,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6733,P,2.3,3.8,0.3,0.3,0.5,0.3,9.41,6.3,6.4,6.8,7.49,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,0.19275495036143192
30,nba.p.6803,Jared,Rhoden,PF,CHA,BOS,BOS@CHA,7:00PM EDT,11,10.9, , ,2024-11-01,6803,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,6803,P,,,,,,,0.0,,,,,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,
31,nba.p.10104,Brandon,Miller,SF,CHA,BOS,BOS@CHA,7:00PM EDT,30,10.7,INJ, ,2024-11-01,10104,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,10104,P,6.0,1.0,1.0,1.0,0.0,1.0,10.7,,,,,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,
32,nba.p.10120,Nick,Smith Jr.,SG,CHA,BOS,BOS@CHA,7:00PM EDT,10,9.6, , ,2024-11-01,10120,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,10120,P,,,,,,,0.0,,,,,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,
33,nba.p.10295,Tidjane,Salaun,SF,CHA,BOS,BOS@CHA,7:00PM EDT,14,8.6, , ,2024-11-01,10295,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,10295,P,1.5,2.0,1.5,1.0,0.0,0.5,8.65,,,,,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,
34,nba.p.10323,KJ,Simpson,PG,CHA,BOS,BOS@CHA,7:00PM EDT,10,0.0, , ,2024-11-01,10323,1,118.55,119.32,124.89,113.02,,2.0,,26.0,,3.0,,4.0,,4.0,,26.0,,6.0,,2.0,,13.0,,16.0,,27.0,,1.0,,21.0,,14.0,,15.0,,10.0,,9.0,,,,18.0,10323,P,,,,,,,0.0,,,,,0.95,1.0,1.1855,,4.957,1.19,0.2017349203147065,0.8403361344537815,0.23421424248537426,0.9756302521008404,
35,nba.p.5432,Karl-Anthony,Towns,PF,NY,DET,NY@DET,7:00PM EDT,35,40.8,GTD, ,2024-11-01,5432,0,120.77,119.78,110.34,114.67,,26.0,,2.0,,19.0,,23.0,,21.0,,15.0,,24.0,,22.0,,19.0,,28.0,,24.0,,12.0,,16.0,,26.0,,8.0,,21.0,,3.0,,,,16.0,5432,P,22.5,11.3,2.0,0.5,0.5,1.3,40.76,60.6,29.5,48.0,45.2,0.95,1.0,1.2077,,1.366,3.2270000000000003,0.7320644216691068,0.30988534242330334,0.8499267935578331,0.3597768825534552,0.45307263983096757
36,nba.p.5474,Cameron,Payne,PG,NY,DET,NY@DET,7:00PM EDT,14,16.1, , ,2024-11-01,5474,0,120.77,119.78,110.34,114.67,,26.0,,2.0,,19.0,,23.0,,21.0,,15.0,,24.0,,22.0,,19.0,,28.0,,24.0,,12.0,,16.0,,26.0,,8.0,,21.0,,3.0,,,,16.0,5474,P,6.0,2.3,3.3,0.8,0.3,0.5,16.51,14.7,10.1,16.9,14.56,0.95,1.0,1.2077,,1.366,3.2270000000000003,0.7320644216691068,0.30988534242330334,0.8499267935578331,0.3597768825534552,0.36486380729750484
37,nba.p.5836,OG,Anunoby,SG,NY,DET,NY@DET,7:00PM EDT,24,21.2, , ,2024-11-01,5836,0,120.77,119.78,110.34,114.67,,26.0,,2.0,,19.0,,23.0,,21.0,,15.0,,24.0,,22.0,,19.0,,28.0,,24.0,,12.0,,16.0,,26.0,,8.0,,21.0,,3.0,,,,16.0,5836,P,11.0,3.5,1.5,1.5,0.3,1.5,21.35,17.6,27.4,22.3,21.470000000000002,0.95,1.0,1.2077,,1.366,3.2270000000000003,0.7320644216691068,0.30988534242330334,0.8499267935578331,0.3597768825534552,0.31384719321624316
38,nba.p.5843,Josh,Hart,SF,NY,DET,NY@DET,7:00PM EDT,26,33.6, , ,2024-11-01,5843,0,120.77,119.78,110.34,114.67,,26.0,,2.0,,19.0,,23.0,,21.0,,15.0,,24.0,,22.0,,19.0,,28.0,,24.0,,12.0,,16.0,,26.0,,8.0,,21.0,,3.0,,,,16.0,5843,P,14.5,10.3,3.5,1.3,0.0,2.3,33.71,38.8,38.6,36.5,36.449999999999996,0.95,1.0,1.2077,,1.366,3.2270000000000003,0.7320644216691068,0.30988534242330334,0.8499267935578331,0.3597768825534552,0.49183749171575636
39,nba.p.6021,Mikal,Bridges,SF,NY,DET,NY@DET,7:00PM EDT,32,32.0, , ,2024-11-01,6021,0,120.77,119.78,110.34,114.67,,26.0,,2.0,,19.0,,23.0,,21.0,,15.0,,24.0,,22.0,,19.0,,28.0,,24.0,,12.0,,16.0,,26.0,,8.0,,21.0,,3.0,,,,16.0,6021,P,18.3,2.5,4.0,1.3,0.8,1.3,32.3,40.6,37.7,31.700000000000003,35.690000000000005,0.95,1.0,1.2077,,1.366,3.2270000000000003,0.7320644216691068,0.30988534242330334,0.8499267935578331,0.3597768825534552,0.39128573565047925
40,nba.p.6044,Jalen,Brunson,PG,NY,DET,NY@DET,7:00PM EDT,45,32.9, , ,2024-11-01,6044,0,120.77,119.78,110.34,114.67,,26.0,,2.0,,19.0,,23.0,,21.0,,15.0,,24.0,,22.0,,19.0,,28.0,,24.0,,12.0,,16.0,,26.0,,8.0,,21.0,,3.0,,,,16.0,6044,P,22.8,2.8,5.8,0.0,0.0,1.8,33.06,36.9,34.1,38.5,34.9,0.95,1.0,1.2077,,1.366,3.2270000000000003,0.7320644216691068,0.30988534242330334,0.8499267935578331,0.3597768825534552,0.2720886084333957
41,nba.p.6047,Mitchell,Robinson,C,NY,DET,NY@DET,7:00PM EDT,19,22.0,INJ, ,2024-11-01,6047,0,120.77,119.78,110.34,114.67,,26.0,,2.0,,19.0,,23.0,,21.0,,15.0,,24.0,,22.0,,19.0,,28.0,,24.0,,12.0,,16.0,,26.0,,8.0,,21.0,,3.0,,,,16.0,6047,P,,,,,,,0.0,,,,,0.95,1.0,1.2077,,1.366,3.2270000000000003,0.7320644216691068,0.30988534242330334,0.8499267935578331,0.3597768825534552,
