,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
10,nba.p.6694,Keegan,Murray,PF,SAC,TOR,SAC@TOR,7:30PM EDT,23,28.8, , ,2024-11-02,6694,0,116.18,109.67,114.23,121.85,7.0,26.0,18.0,1.0,6.0,23.0,6.0,27.0,6.0,26.0,25.0,14.0,10.0,26.0,8.0,11.0,7.0,30.0,8.0,11.0,11.0,15.0,19.0,30.0,12.0,27.0,5.0,21.0,28.0,2.0,11.0,28.0,9.0,16.0,,,27.0,1.0,6694,P,14.2,7.6,1.8,0.6,0.6,0.8,28.82,32.5,23.5,17.6,27.730000000000004,0.95,1.0,1.1618,0.095,1.2870000000000001,3.776,0.777000777000777,0.2648305084745763,0.8663558663558663,0.2952860169491526,0.34042089817093385
11,nba.p.6753,Keon,Ellis,SG,SAC,TOR,SAC@TOR,7:30PM EDT,18,16.8, , ,2024-11-02,6753,0,116.18,109.67,114.23,121.85,7.0,26.0,18.0,1.0,6.0,23.0,6.0,27.0,6.0,26.0,25.0,14.0,10.0,26.0,8.0,11.0,7.0,30.0,8.0,11.0,11.0,15.0,19.0,30.0,12.0,27.0,5.0,21.0,28.0,2.0,11.0,28.0,9.0,16.0,,,27.0,1.0,6753,P,5.5,2.3,1.3,1.3,1.3,0.8,17.21,19.2,26.8,12.1,19.05,0.95,1.0,1.1618,0.095,1.2870000000000001,3.776,0.777000777000777,0.2648305084745763,0.8663558663558663,0.2952860169491526,0.29882481174338793
12,nba.p.6802,Orlando,Robinson,C,SAC,TOR,SAC@TOR,7:30PM EDT,10,7.5,INJ, ,2024-11-02,6802,0,116.18,109.67,114.23,121.85,7.0,26.0,18.0,1.0,6.0,23.0,6.0,27.0,6.0,26.0,25.0,14.0,10.0,26.0,8.0,11.0,7.0,30.0,8.0,11.0,11.0,15.0,19.0,30.0,12.0,27.0,5.0,21.0,28.0,2.0,11.0,28.0,9.0,16.0,,,27.0,1.0,6802,P,,,,,,,0.0,,,,,0.95,1.0,1.1618,0.095,1.2870000000000001,3.776,0.777000777000777,0.2648305084745763,0.8663558663558663,0.2952860169491526,
13,nba.p.10087,Colby,Jones,SG,SAC,TOR,SAC@TOR,7:30PM EDT,10,0.7, , ,2024-11-02,10087,0,116.18,109.67,114.23,121.85,7.0,26.0,18.0,1.0,6.0,23.0,6.0,27.0,6.0,26.0,25.0,14.0,10.0,26.0,8.0,11.0,7.0,30.0,8.0,11.0,11.0,15.0,19.0,30.0,12.0,27.0,5.0,21.0,28.0,2.0,11.0,28.0,9.0,16.0,,,27.0,1.0,10087,P,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.0,2.0,0.0,0.6799999999999999,0.95,1.0,1.1618,0.095,1.2870000000000001,3.776,0.777000777000777,0.2648305084745763,0.8663558663558663,0.2952860169491526,0.019200082392331064
14,nba.p.10293,Devin,Carter,PG,SAC,TOR,SAC@TOR,7:30PM EDT,10,0.0,INJ, ,2024-11-02,10293,0,116.18,109.67,114.23,121.85,7.0,26.0,18.0,1.0,6.0,23.0,6.0,27.0,6.0,26.0,25.0,14.0,10.0,26.0,8.0,11.0,7.0,30.0,8.0,11.0,11.0,15.0,19.0,30.0,12.0,27.0,5.0,21.0,28.0,2.0,11.0,28.0,9.0,16.0,,,27.0,1.0,10293,P,,,,,,,0.0,,,,,0.95,1.0,1.1618,0.095,1.2870000000000001,3.776,0.777000777000777,0.2648305084745763,0.8663558663558663,0.2952860169491526,
15,nba.p.10320,Isaiah,Crawford,PF,SAC,TOR,SAC@TOR,7:30PM EDT,10,0.0, , ,2024-11-02,10320,0,116.18,109.67,114.23,121.85,7.0,26.0,18.0,1.0,6.0,23.0,6.0,27.0,6.0,26.0,25.0,14.0,10.0,26.0,8.0,11.0,7.0,30.0,8.0,11.0,11.0,15.0,19.0,30.0,12.0,27.0,5.0,21.0,28.0,2.0,11.0,28.0,9.0,16.0,,,27.0,1.0,10320,P,,,,,,,0.0,,,,,0.95,1.0,1.1618,0.095,1.2870000000000001,3.776,0.777000777000777,0.2648305084745763,0.8663558663558663,0.2952860169491526,
16,nba.p.10341,Isaac,Jones,C,SAC,TOR,SAC@TOR,7:30PM EDT,10,0.0, , ,2024-11-02,10341,0,116.18,109.67,114.23,121.85,7.0,26.0,18.0,1.0,6.0,23.0,6.0,27.0,6.0,26.0,25.0,14.0,10.0,26.0,8.0,11.0,7.0,30.0,8.0,11.0,11.0,15.0,19.0,30.0,12.0,27.0,5.0,21.0,28.0,2.0,11.0,28.0,9.0,16.0,,,27.0,1.0,10341,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.95,1.0,1.1618,0.095,1.2870000000000001,3.776,0.777000777000777,0.2648305084745763,0.8663558663558663,0.2952860169491526,
17,nba.p.4682,Garrett,Temple,SG,TOR,SAC,SAC@TOR,7:30PM EDT,10,4.0, , ,2024-11-02,4682,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,4682,P,1.0,0.0,1.0,0.5,0.0,0.0,4.0,,,,,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,
18,nba.p.5164,Kelly,Olynyk,C,TOR,SAC,SAC@TOR,7:30PM EDT,22,24.8,INJ, ,2024-11-02,5164,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,5164,P,,,,,,,0.0,,,,,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,
19,nba.p.5640,Jakob,Poeltl,C,TOR,SAC,SAC@TOR,7:30PM EDT,25,37.7, , ,2024-11-02,5640,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,5640,P,14.7,12.5,3.0,0.5,1.5,2.5,37.7,,,,,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,
20,nba.p.5894,Chris,Boucher,PF,TOR,SAC,SAC@TOR,7:30PM EDT,10,18.8, , ,2024-11-02,5894,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,5894,P,8.7,3.8,0.7,0.5,1.2,0.5,18.91,12.9,21.3,10.6,16.71,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.46389472508563784
21,nba.p.6053,Bruce,Brown,SF,TOR,SAC,SAC@TOR,7:30PM EDT,19,22.3,INJ, ,2024-11-02,6053,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,6053,P,,,,,,,0.0,,,,,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,
22,nba.p.6165,RJ,Barrett,SF,TOR,SAC,SAC@TOR,7:30PM EDT,32,44.1, , ,2024-11-02,6165,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,6165,P,28.0,4.7,7.7,0.7,0.0,3.0,44.29,53.0,50.8,28.5,46.550000000000004,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.40384312261999633
23,nba.p.6222,Bruno,Fernando,C,TOR,SAC,SAC@TOR,7:30PM EDT,10,10.8, , ,2024-11-02,6222,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,6222,P,3.5,4.3,0.5,0.3,0.8,1.5,11.21,1.2,18.1,9.2,9.22,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.25596106315317657
24,nba.p.6417,Immanuel,Quickley,PG,TOR,SAC,SAC@TOR,7:30PM EDT,32,22.4,INJ, ,2024-11-02,6417,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,6417,P,13.0,2.0,4.0,1.0,0.0,2.0,22.4,,,,,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,
25,nba.p.6515,Scottie,Barnes,SF,TOR,SAC,SAC@TOR,7:30PM EDT,43,41.0,INJ, ,2024-11-02,6515,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,6515,P,19.3,7.8,6.0,2.0,0.5,4.0,41.16,62.900000000000006,35.6,44.0,46.79,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.30208389610394826
26,nba.p.6551,Davion,Mitchell,PG,TOR,SAC,SAC@TOR,7:30PM EDT,10,20.9, , ,2024-11-02,6551,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,6551,P,8.8,2.0,6.0,0.5,0.7,2.8,21.0,24.1,27.9,26.4,23.810000000000002,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.6610014006157414
27,nba.p.6625,D.J.,Carton,PG,TOR,SAC,SAC@TOR,7:30PM EDT,10,3.6, , ,2024-11-02,6625,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,6625,P,0.8,1.0,0.8,0.5,0.0,1.0,3.7,0.0,0.0,2.4000000000000004,1.6800000000000002,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.04663932604092589
28,nba.p.6704,Ochai,Agbaji,SF,TOR,SAC,SAC@TOR,7:30PM EDT,10,23.6, , ,2024-11-02,6704,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,6704,P,11.2,4.7,1.7,1.2,0.7,1.2,23.89,17.9,22.1,29.4,22.17,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.6154725347186469
29,nba.p.10101,Gradey,Dick,SG,TOR,SAC,SAC@TOR,7:30PM EDT,20,29.7, , ,2024-11-02,10101,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,10101,P,20.8,2.3,1.8,1.0,0.5,1.2,29.56,45.9,39.9,25.2,36.15,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.5017891774938901
30,nba.p.10278,Ja'Kobe,Walter,SG,TOR,SAC,SAC@TOR,7:30PM EDT,10,16.7, , ,2024-11-02,10278,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,10278,P,5.0,6.0,1.0,0.0,1.0,0.0,16.7,,,,,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,
31,nba.p.10325,Ulrich,Chomche,C,TOR,SAC,SAC@TOR,7:30PM EDT,10,3.2, , ,2024-11-02,10325,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,10325,P,2.0,1.0,0.0,0.0,0.0,0.0,3.2,,,,,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,
32,nba.p.10330,Jonathan,Mogbo,PF,TOR,SAC,SAC@TOR,7:30PM EDT,19,21.0, , ,2024-11-02,10330,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,10330,P,7.3,4.2,2.0,1.3,0.8,0.8,20.84,23.7,26.8,10.1,21.880000000000003,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.3196956308820359
33,nba.p.10333,Jamal,Shead,PG,TOR,SAC,SAC@TOR,7:30PM EDT,16,16.0, , ,2024-11-02,10333,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,10333,P,7.5,1.2,4.8,0.5,0.2,2.2,16.04,5.7,24.9,18.7,14.96,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.2595700586206292
34,nba.p.10391,Jamison,Battle,SF,TOR,SAC,SAC@TOR,7:30PM EDT,11,12.3, , ,2024-11-02,10391,1,114.23,121.85,116.18,109.67,26.0,7.0,1.0,18.0,23.0,6.0,27.0,6.0,26.0,6.0,14.0,25.0,26.0,10.0,11.0,8.0,30.0,7.0,11.0,8.0,15.0,11.0,30.0,19.0,27.0,12.0,21.0,5.0,2.0,28.0,28.0,11.0,16.0,9.0,,,1.0,27.0,10391,P,6.2,3.6,0.4,0.0,0.4,0.0,12.32,3.5999999999999996,8.2,17.7,9.41,0.95,1.0,1.1423,0.095,3.776,1.2870000000000001,0.2648305084745763,0.777000777000777,0.2952860169491526,0.8663558663558663,0.23748704439670593
35,nba.p.5317,Marcus,Smart,SG,MEM,PHI,MEM@PHI,7:30PM EDT,24,16.4,INJ, ,2024-11-02,5317,0,113.57,113.25,107.55,115.15,7.0,26.0,8.0,8.0,10.0,29.0,18.0,17.0,14.0,25.0,29.0,30.0,22.0,30.0,16.0,27.0,13.0,16.0,3.0,27.0,8.0,1.0,21.0,24.0,14.0,26.0,17.0,2.0,14.0,11.0,19.0,29.0,19.0,25.0,,,4.0,19.0,5317,P,5.6,2.2,2.8,1.2,0.6,1.4,16.44,2.7,27.3,20.5,14.88,0.95,1.0,1.1357,0.15,1.9000000000000001,1.9266666666666667,0.5263157894736842,0.5190311418685121,0.5868421052631578,0.5787197231833909,0.2271791502119376
36,nba.p.5825,Luke,Kennard,SG,MEM,PHI,MEM@PHI,7:30PM EDT,17,20.0,INJ, ,2024-11-02,5825,0,113.57,113.25,107.55,115.15,7.0,26.0,8.0,8.0,10.0,29.0,18.0,17.0,14.0,25.0,29.0,30.0,22.0,30.0,16.0,27.0,13.0,16.0,3.0,27.0,8.0,1.0,21.0,24.0,14.0,26.0,17.0,2.0,14.0,11.0,19.0,29.0,19.0,25.0,,,4.0,19.0,5825,P,,,,,,,0.0,,,,,0.95,1.0,1.1357,0.15,1.9000000000000001,1.9266666666666667,0.5263157894736842,0.5190311418685121,0.5868421052631578,0.5787197231833909,
