,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPPG_std,FPS1,FPS2,FPS3,FPS4,FPS5,C,PF,PG,SF,SG,U,F,G,FPPG_lowerbound,FPPG_upperbound,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score,log_Value_Score_with_std
10,nba.p.6694,Keegan,Murray,PF,SAC,SA,SAC@SA,8:00PM EST,23,30.5, , ,2024-11-11,6694,0,Keegan Murray,115.13,110.61,109.17,111.18,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,4.5,-2.1,-3.5,0.82,1.0,-1.28,115.0,109.0,110.6,111.2,100.1,97.5,0.283,0.233,0.38,0.44,0.534,0.526,13.8,12.6,21.7,25.7,0.193,0.172,77.8,75.3,Golden 1 Center,Frost Bank Center,68333.0,89965.0,6694,P,14.4,9.0,1.8,0.4,0.7,0.7,30.5,7.795155190529849,32.3,25.0,42.9,24.7,36.0,False,True,False,False,False,True,True,False,22.704844809470153,38.29515519052985,44.21,0.95,1.0,1.1513,0.988,1.8900000000000001,1.9357142857142857,0.5291005291005291,0.5166051660516605,0.5867724867724867,0.5729151291512915,0.6982673995845662,-1.6445924687136027
11,nba.p.6753,Keon,Ellis,SG,SAC,SA,SAC@SA,8:00PM EST,18,16.2, , ,2024-11-11,6753,0,Keon Ellis,115.13,110.61,109.17,111.18,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,4.5,-2.1,-3.5,0.82,1.0,-1.28,115.0,109.0,110.6,111.2,100.1,97.5,0.283,0.233,0.38,0.44,0.534,0.526,13.8,12.6,21.7,25.7,0.193,0.172,77.8,75.3,Golden 1 Center,Frost Bank Center,68333.0,89965.0,6753,P,6.0,2.0,1.0,1.4,0.9,0.7,16.1,7.235157220130051,11.2,4.7,19.1,22.6,21.2,False,False,False,False,True,True,False,True,8.964842779869947,23.43515722013005,22.685,0.95,1.0,1.1513,0.988,1.8900000000000001,1.9357142857142857,0.5291005291005291,0.5166051660516605,0.5867724867724867,0.5729151291512915,0.45782063770168296,-1.7314698485350362
12,nba.p.6802,Orlando,Robinson,C,SAC,SA,SAC@SA,8:00PM EST,10,7.5,INJ, ,2024-11-11,6802,0,Orlando Robinson,115.13,110.61,109.17,111.18,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,4.5,-2.1,-3.5,0.82,1.0,-1.28,115.0,109.0,110.6,111.2,100.1,97.5,0.283,0.233,0.38,0.44,0.534,0.526,13.8,12.6,21.7,25.7,0.193,0.172,77.8,75.3,Golden 1 Center,Frost Bank Center,68333.0,89965.0,6802,P,,,,,,,0.0,,,,,,,True,False,False,False,False,True,False,False,,,,0.95,1.0,1.1513,0.988,1.8900000000000001,1.9357142857142857,0.5291005291005291,0.5166051660516605,0.5867724867724867,0.5729151291512915,,
13,nba.p.10087,Colby,Jones,SG,SAC,SA,SAC@SA,8:00PM EST,10,0.5, , ,2024-11-11,10087,0,Colby Jones,115.13,110.61,109.17,111.18,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,4.5,-2.1,-3.5,0.82,1.0,-1.28,115.0,109.0,110.6,111.2,100.1,97.5,0.283,0.233,0.38,0.44,0.534,0.526,13.8,12.6,21.7,25.7,0.193,0.172,77.8,75.3,Golden 1 Center,Frost Bank Center,68333.0,89965.0,10087,P,0.0,0.0,0.0,0.0,0.3,0.3,0.6,,,,,,,False,False,False,False,True,True,False,True,,,,0.95,1.0,1.1513,0.988,1.8900000000000001,1.9357142857142857,0.5291005291005291,0.5166051660516605,0.5867724867724867,0.5729151291512915,,
14,nba.p.10293,Devin,Carter,PG,SAC,SA,SAC@SA,8:00PM EST,10,0.0,INJ, ,2024-11-11,10293,0,Devin Carter,115.13,110.61,109.17,111.18,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,4.5,-2.1,-3.5,0.82,1.0,-1.28,115.0,109.0,110.6,111.2,100.1,97.5,0.283,0.233,0.38,0.44,0.534,0.526,13.8,12.6,21.7,25.7,0.193,0.172,77.8,75.3,Golden 1 Center,Frost Bank Center,68333.0,89965.0,10293,P,,,,,,,0.0,,,,,,,False,False,True,False,False,True,False,True,,,,0.95,1.0,1.1513,0.988,1.8900000000000001,1.9357142857142857,0.5291005291005291,0.5166051660516605,0.5867724867724867,0.5729151291512915,,
15,nba.p.10320,Isaiah,Crawford,PF,SAC,SA,SAC@SA,8:00PM EST,10,0.0, , ,2024-11-11,10320,0,Isaiah Crawford,115.13,110.61,109.17,111.18,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,4.5,-2.1,-3.5,0.82,1.0,-1.28,115.0,109.0,110.6,111.2,100.1,97.5,0.283,0.233,0.38,0.44,0.534,0.526,13.8,12.6,21.7,25.7,0.193,0.172,77.8,75.3,Golden 1 Center,Frost Bank Center,68333.0,89965.0,10320,P,,,,,,,0.0,,,,,,,False,True,False,False,False,True,True,False,,,,0.95,1.0,1.1513,0.988,1.8900000000000001,1.9357142857142857,0.5291005291005291,0.5166051660516605,0.5867724867724867,0.5729151291512915,,
16,nba.p.10341,Isaac,Jones,C,SAC,SA,SAC@SA,8:00PM EST,10,0.0, , ,2024-11-11,10341,0,Isaac Jones,115.13,110.61,109.17,111.18,6.0,4.0,4.0,6.0,6.0,4.0,4.0,6.0,4.5,-2.1,-3.5,0.82,1.0,-1.28,115.0,109.0,110.6,111.2,100.1,97.5,0.283,0.233,0.38,0.44,0.534,0.526,13.8,12.6,21.7,25.7,0.193,0.172,77.8,75.3,Golden 1 Center,Frost Bank Center,68333.0,89965.0,10341,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,True,False,False,False,False,True,False,False,,,,0.95,1.0,1.1513,0.988,1.8900000000000001,1.9357142857142857,0.5291005291005291,0.5166051660516605,0.5867724867724867,0.5729151291512915,,
17,nba.p.3930,Chris,Paul,PG,SA,SAC,SAC@SA,8:00PM EST,22,28.2, , ,2024-11-11,3930,1,Chris Paul,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,3930,P,10.3,3.6,8.1,1.1,0.1,2.2,28.17,10.991314753022042,19.9,22.4,16.4,38.2,38.3,False,False,True,False,False,True,False,True,17.208685246977957,39.19131475302204,41.675,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.6525244973590988,-1.981878500101248
18,nba.p.5013,Harrison,Barnes,SF,SA,SAC,SAC@SA,8:00PM EST,15,16.7, , ,2024-11-11,5013,1,Harrison Barnes,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,5013,P,9.7,3.5,1.5,0.3,0.2,1.0,16.65,8.840217443278442,12.4,20.4,2.7,15.7,25.1,False,False,False,True,False,True,True,False,7.859782556721557,25.540217443278443,24.814999999999998,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.5698583464799085,-1.8354924185965096
19,nba.p.5823,Zach,Collins,C,SA,SAC,SAC@SA,8:00PM EST,19,14.7, , ,2024-11-11,5823,1,Zach Collins,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,5823,P,5.9,3.2,2.1,0.7,0.2,0.9,14.69,6.148793919677798,17.6,19.9,9.7,15.1,19.7,True,False,False,False,False,True,False,False,8.551206080322201,20.848793919677796,24.325,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.4410046219325252,-1.6016031354546556
20,nba.p.6217,Keldon,Johnson,SF,SA,SAC,SAC@SA,8:00PM EST,27,24.8, , ,2024-11-11,6217,1,Keldon Johnson,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6217,P,12.7,6.0,1.4,0.9,0.3,0.8,24.8,10.130701412592868,37.3,34.7,22.3,17.5,40.6,False,False,False,True,False,True,True,False,14.669298587407132,34.93070141259287,43.69,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.5573938513378379,-1.966693367178335
21,nba.p.6403,Devin,Vassell,SG,SA,SAC,SAC@SA,8:00PM EST,30,22.2, , ,2024-11-11,6403,1,Devin Vassell,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6403,P,21.0,1.0,2.0,0.0,0.0,3.0,22.2,,,,,,,False,False,False,False,True,True,False,True,,,,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,,
22,nba.p.6433,Tre,Jones,PG,SA,SAC,SAC@SA,8:00PM EST,20,11.7,INJ, ,2024-11-11,6433,1,Tre Jones,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6433,P,3.0,1.0,3.0,1.0,0.0,0.0,11.7,,,,,,,False,False,True,False,False,True,False,True,,,,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,,
23,nba.p.6595,Charles,Bassey,C,SA,SAC,SAC@SA,8:00PM EST,10,4.0, , ,2024-11-11,6595,1,Charles Bassey,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6595,P,1.2,1.4,0.2,0.2,0.2,0.4,3.98,5.521050624654695,0.0,11.2,0.0,0.0,8.7,True,False,False,False,False,True,False,False,-1.5210506246546949,9.521050624654695,6.015,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.20719512114104272,-1.6867359147114882
24,nba.p.6596,Sandro,Mamukelashvili,C,SA,SAC,SAC@SA,8:00PM EST,12,8.4, , ,2024-11-11,6596,1,Sandro Mamukelashvili,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6596,P,3.9,2.6,0.3,0.1,0.5,0.9,8.37,6.944885065386508,4.2,7.6,23.9,5.0,1.2,True,False,False,False,False,True,False,False,1.4551149346134924,15.344885065386508,8.885000000000002,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.25504691761404336,-1.845355377163679
25,nba.p.6624,David,Duke Jr.,SF,SA,SAC,SAC@SA,8:00PM EST,10,6.0, , ,2024-11-11,6624,1,David Duke Jr.,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6624,P,3.0,0.0,2.0,0.0,0.0,0.0,6.0,,,,,,,False,False,False,True,False,True,True,False,,,,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,,
26,nba.p.6699,Jeremy,Sochan,PF,SA,SAC,SAC@SA,8:00PM EST,23,31.2,INJ, ,2024-11-11,6699,1,Jeremy Sochan,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6699,P,15.4,7.7,3.0,1.0,0.4,2.3,31.04,11.022315027771096,10.1,40.0,29.5,35.8,39.8,False,True,False,False,False,True,True,False,20.177684972228903,42.222315027771096,43.885000000000005,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.6572523684466125,-1.981603477265769
27,nba.p.6710,Malaki,Branham,SG,SA,SAC,SAC@SA,8:00PM EST,10,15.0,GTD, ,2024-11-11,6710,1,Malaki Branham,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6710,P,10.0,1.9,1.1,0.6,0.2,1.4,14.93,4.708974882545504,20.7,16.8,9.0,7.9,17.9,False,False,False,False,True,True,False,True,10.291025117454495,19.708974882545505,22.47,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.7740107019184089,-1.1687965608305801
28,nba.p.6715,Blake,Wesley,PG,SA,SAC,SAC@SA,8:00PM EST,10,8.2, , ,2024-11-11,6715,1,Blake Wesley,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6715,P,4.3,0.6,2.0,0.4,0.0,1.1,8.12,8.378809249794653,9.0,27.2,10.0,0.0,-2.0,False,False,True,False,False,True,False,True,-0.17880924979465362,16.578809249794652,11.42,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.39337793573245355,-1.9067218406615227
29,nba.p.6754,Julian,Champagnie,SF,SA,SAC,SAC@SA,8:00PM EST,15,21.6, , ,2024-11-11,6754,1,Julian Champagnie,109.17,111.18,115.13,110.61,4.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,-2.1,4.5,0.82,-3.5,-1.28,1.0,109.0,115.0,111.2,110.6,97.5,100.1,0.233,0.283,0.44,0.38,0.526,0.534,12.6,13.8,25.7,21.7,0.172,0.193,75.3,77.8,Frost Bank Center,Golden 1 Center,89965.0,68333.0,6754,P,10.4,5.3,1.7,0.7,0.5,1.3,21.61,8.418953484713986,16.2,26.2,17.6,30.0,21.7,False,False,False,True,False,True,True,False,13.181046515286015,30.01895348471399,32.545,0.95,1.0,1.0917000000000001,0.988,1.9357142857142857,1.8900000000000001,0.5166051660516605,0.5291005291005291,0.5729151291512915,0.5867724867724867,0.7473721493527555,-1.6846109569563228
